Player,G,PTS,TRB,AST,FG(%),FG3(%),FT(%),eFG(%),PER,WS
R.B. Lynam,7,2.4,0.7,0.0,29.4,0.0,87.5,29.4,-0.2,0.0
R.J. Hunter,45,3.0,1.0,0.4,37.1,29.5,81.8,47.0,8.4,0.4
RJ Barrett,37,13.8,5.1,2.5,39.1,30.7,58.3,43.1,9.9,-0.9
Radisav Ćurčić,20,2.9,2.5,0.6,39.0,-,72.2,39.0,13.5,0.3
Raef LaFrentz,563,10.1,6.1,1.1,46.6,36.3,71.1,51.6,16.1,39.4
Rafael Addison,379,5.8,2.1,0.9,44.9,28.2,77.2,46.6,10.5,4.9
Rafael Araújo,139,2.8,2.8,0.3,40.5,25.0,67.9,40.6,6.3,-0.4
Rafer Alston,671,10.1,2.8,4.8,38.3,35.4,72.9,46.1,13.2,32.9
Raja Bell,706,9.9,2.8,1.7,43.4,40.6,79.9,51.4,10.9,32.7
Rajon Rondo,850,10.3,4.8,8.4,45.9,31.8,60.7,48.2,16.1,59.3
Rakeem Christmas,30,2.1,1.9,0.1,46.7,-,72.4,46.7,11.0,0.5
Ralph Beard,126,15.9,3.8,4.4,36.6,null,77.0,null,-,11.2
Ralph Davis,150,8.0,1.7,2.8,40.9,null,67.7,null,9.3,0.4
Ralph Drollinger,6,2.5,3.2,2.3,50.0,-,25.0,50.0,5.3,-0.2
Ralph Hamilton,48,6.0,-,1.7,25.5,null,67.0,null,-,-1.4
Ralph Jackson,1,2.0,1.0,4.0,33.3,-,-,33.3,15.6,0.0
Ralph Johnson,204,8.4,3.6,2.8,32.7,null,74.0,null,8.8,5.3
Ralph Kaplowitz,105,5.6,-,0.5,26.3,null,74.9,null,-,5.2
Ralph Lewis,99,2.3,1.2,0.3,41.4,25.0,56.2,41.6,8.5,0.0
Ralph O'Brien,119,7.1,1.6,1.5,36.0,null,83.0,null,12.4,3.1
Ralph Ogden,32,1.3,1.0,0.3,23.9,null,66.7,null,2.5,-0.7
Ralph Polson,49,3.9,4.3,0.5,36.3,null,63.5,null,11.0,0.8
Ralph Sampson,456,15.4,8.8,2.3,48.6,17.2,66.1,48.7,16.0,20.1
Ralph Siewert,21,1.0,-,0.2,13.6,null,53.3,null,-,-0.3
Ralph Simpson,705,16.7,3.7,3.3,44.9,19.0,76.3,45.1,16.2,29.0
Ralph Wells,3,0.7,2.0,2.3,14.3,null,0.0,null,-0.2,-0.2
Ramon Sessions,691,10.3,2.7,4.1,43.4,31.6,79.1,45.3,15.9,28.8
Ramón Rivas,28,1.4,0.9,0.1,38.7,0.0,64.0,38.7,9.3,0.0
Randell Jackson,28,4.1,1.9,0.3,42.6,14.3,65.6,43.1,11.5,-0.1
Randolph Childress,51,2.4,0.5,1.0,32.8,27.3,80.0,40.3,5.9,-0.2
Randolph Keys,241,5.2,2.3,0.8,42.5,27.2,72.1,44.1,10.3,2.3
Randolph Mahaffey,321,11.9,8.0,1.6,44.5,0.0,68.4,44.5,12.3,16.7
Randolph Morris,74,1.9,1.4,0.1,42.6,-,54.5,42.6,6.4,-0.1
Randy Allen,70,3.6,2.1,0.3,44.2,0.0,53.3,44.2,8.3,0.2
Randy Breuer,681,6.8,4.4,0.9,46.7,0.0,62.8,46.7,13.2,20.9
Randy Brown,655,4.8,1.8,2.2,41.7,20.0,69.1,42.1,10.3,11.0
Randy Denton,413,11.5,8.6,1.3,47.3,21.4,77.9,47.3,17.3,20.2
Randy Foye,752,10.3,2.2,2.8,40.1,36.6,85.2,48.2,12.0,23.5
Randy Holcomb,4,0.5,0.3,0.0,100.0,-,-,100.0,8.2,0.0
Randy Livingston,203,3.8,1.4,2.0,40.6,35.1,77.1,42.9,10.0,2.3
Randy Smith,976,16.7,3.7,4.6,47.0,15.5,78.1,47.0,16.5,60.1
Randy Stoll,25,5.7,3.6,0.5,47.8,-,40.0,47.8,9.9,0.3
Randy White,281,7.4,4.9,0.6,40.1,19.3,70.7,40.8,11.0,1.9
Randy Wittman,543,7.4,1.4,2.2,50.1,32.1,75.3,50.4,11.2,17.2
Randy Woods,151,2.4,0.6,1.7,34.0,30.5,68.3,42.5,11.6,0.6
Rashad McCants,249,10.0,2.0,1.3,43.1,36.8,74.1,49.9,12.9,3.6
Rashad Vaughn,139,3.0,1.1,0.5,33.7,31.3,69.2,42.4,5.9,-0.6
Rashard Lewis,1049,14.9,5.2,1.7,45.2,38.6,80.5,52.4,16.8,90.9
Rasheed Wallace,1109,14.4,6.7,1.8,46.7,33.6,72.1,50.7,17.0,105.1
Rasho Nesterović,811,6.8,5.1,1.0,50.2,7.7,58.5,50.2,13.3,39.9
Rastko Cvetković,14,0.7,0.8,0.2,31.3,0.0,0.0,31.3,2.1,-0.1
Rasual Butler,809,7.5,2.4,0.8,40.3,36.2,74.7,48.3,10.6,20.8
Ratko Varda,1,5.0,1.0,0.0,66.7,-,100.0,66.7,15.0,0.0
Raul Neto,229,4.7,1.3,1.8,44.8,38.2,77.4,51.8,11.1,5.1
Rawle Alkins,10,3.7,2.6,1.3,33.3,25.0,66.7,37.2,8.1,-0.1
Rawle Marshall,63,2.7,1.0,0.4,37.6,23.8,71.6,39.3,8.1,0.2
Ray Allen,1300,18.9,4.1,3.4,45.2,40.0,89.4,53.0,18.6,145.1
Ray Blume,49,4.6,0.8,1.4,45.9,22.2,64.3,46.8,9.7,-0.1
Ray Corley,102,4.3,2.0,1.7,30.4,null,60.1,null,-6.9,0.9
Ray Ellefson,6,1.0,2.7,0.0,11.1,null,100.0,null,-,-0.1
Ray Epps,13,2.0,0.4,0.2,43.5,null,75.0,null,7.9,0.1
Ray Felix,637,10.9,8.9,0.7,41.2,null,67.8,null,16.9,39.6
Ray Kuka,52,4.9,-,0.7,32.0,null,59.1,null,-,3.2
Ray Lumpp,300,8.2,2.2,2.2,36.6,null,76.7,null,12.6,15.5
Ray McCallum,154,6.0,2.0,2.4,40.8,33.5,71.1,44.7,11.0,2.1
Ray Owes,57,3.1,2.9,0.3,41.7,20.0,56.5,41.9,11.1,0.4
Ray Radziszewski,1,0.0,2.0,1.0,0.0,null,-,null,-8.9,-0.1
Ray Ragelis,51,1.3,1.5,0.6,26.0,null,62.1,null,6.1,-0.4
Ray Ramsey,2,1.0,-,0.0,0.0,null,100.0,null,-,0.0
Ray Scott,811,14.3,9.8,2.2,40.9,60.0,72.7,40.9,15.9,34.7
Ray Spalding,14,3.9,3.4,0.4,53.2,0.0,33.3,53.2,14.6,0.2
Ray Tolbert,261,3.6,2.3,0.5,49.5,0.0,54.4,49.5,9.8,2.9
Ray Wertis,68,3.6,-,0.7,21.0,null,59.0,null,-,-1.4
Ray Williams,655,15.5,3.6,5.8,45.1,23.7,80.2,45.6,17.3,37.1
Rayjon Tucker,4,1.8,1.0,0.3,50.0,0.0,33.3,50.0,10.4,0.0
Raymond Brown,16,1.0,0.9,0.3,28.6,-,0.0,28.6,-0.9,-0.2
Raymond Felton,971,11.2,3.0,5.2,41.2,32.9,79.0,45.9,13.8,40.2
Raymond Townsend,154,4.8,1.0,1.4,41.1,17.1,70.3,41.5,9.8,1.0
Raül López,113,6.5,1.7,3.8,42.9,34.6,85.3,46.4,12.2,2.1
Red Davis,3,0.7,1.3,0.3,0.0,null,100.0,null,-3.3,-0.1
Red Dehnert,10,1.4,-,0.0,40.0,null,33.3,null,-,0.1
Red Holzman,358,6.1,1.5,2.0,31.7,null,68.2,null,7.3,1.8
Red Kerr,905,13.8,11.2,2.2,41.8,null,72.3,null,16.8,61.8
Red Mihalik,7,0.9,-,0.0,33.3,null,-,null,-,0.0
Red Morrison,155,3.6,5.3,0.9,39.6,null,57.2,null,10.6,2.2
Red Owens,90,5.2,3.5,1.5,31.3,null,61.4,null,11.2,1.6
Red Robbins,586,13.1,10.5,1.7,46.6,30.5,81.8,47.1,18.0,50.4
Red Rocha,586,10.9,6.6,2.0,37.0,null,75.9,null,13.3,47.9
Red Stroud,7,2.9,0.3,0.1,45.5,100.0,90.0,50.0,5.7,0.2
Red Wallace,61,9.1,-,1.0,27.8,null,54.1,null,-,1.9
Reece Gaines,71,1.7,0.7,0.7,32.4,26.9,60.6,34.8,5.3,-0.6
Reggie Bullock,277,6.9,2.1,1.1,43.4,39.2,82.8,54.9,11.2,9.9
Reggie Carter,135,3.5,1.2,1.5,38.8,0.0,77.2,38.8,9.1,0.4
Reggie Evans,809,4.1,7.1,0.6,46.5,9.1,52.8,46.6,11.7,27.1
Reggie Geary,101,2.1,0.8,1.1,34.4,32.8,49.3,38.8,7.3,0.6
Reggie Hanson,8,0.8,0.8,0.1,50.0,-,-,50.0,6.9,0.0
Reggie Harding,230,9.5,9.6,1.7,41.9,0.0,60.2,41.9,12.9,7.3
Reggie Hearn,3,1.0,0.0,0.0,50.0,50.0,-,75.0,13.1,0.0
Reggie Jackson,532,12.9,3.0,4.4,42.8,33.2,85.9,47.9,16.1,28.3
Reggie Johnson,305,8.4,4.1,0.9,50.5,14.3,71.6,50.5,12.5,11.0
Reggie Jordan,186,2.7,1.8,1.0,43.3,33.3,58.5,43.6,14.1,3.0
Reggie King,438,8.9,6.2,1.6,51.4,0.0,69.9,51.4,13.1,24.8
Reggie Lacefield,8,3.0,1.4,0.0,50.0,0.0,50.0,50.0,12.8,0.1
Reggie Lewis,450,17.6,4.3,2.6,48.8,20.0,82.4,49.0,17.1,38.9
Reggie Miller,1389,18.2,3.0,3.0,47.1,39.5,88.8,54.4,18.4,174.4
Reggie Royals,2,2.0,0.0,0.0,50.0,-,-,50.0,6.5,0.0
Reggie Slater,259,5.6,3.0,0.6,48.4,0.0,62.9,48.4,13.7,5.3
Reggie Smith,66,1.5,1.8,0.1,39.4,0.0,40.4,39.4,9.1,0.4
Reggie Theus,1026,18.5,3.3,6.3,47.1,25.2,82.6,47.9,16.6,66.9
Reggie Williams,599,12.5,4.0,2.5,43.7,29.8,78.4,46.4,14.2,26.0
Reggie Williams,206,7.8,2.4,1.5,45.6,36.5,75.0,53.2,14.3,6.4
Renaldo Balkman,221,4.0,3.5,0.6,51.0,17.2,54.2,51.8,14.3,7.2
Renaldo Major,1,5.0,2.0,0.0,20.0,-,50.0,20.0,-3.7,-0.1
Rex Chapman,666,14.6,2.5,2.7,43.0,35.0,80.0,47.7,13.9,24.7
Rex Morgan,62,2.8,1.5,0.6,37.5,null,68.2,null,10.0,0.5
Rex Walters,335,4.6,1.2,1.7,44.1,36.1,80.9,51.4,11.2,6.3
Rich Dumas,1,2.0,1.0,0.0,20.0,-,-,20.0,-19.4,-0.1
Rich Eichhorst,1,2.0,1.0,3.0,50.0,null,-,null,12.2,0.0
Rich Johnson,135,5.0,3.1,0.4,46.1,-,63.3,46.1,11.2,2.2
Rich Jones,508,15.6,7.4,2.7,42.0,30.3,76.9,42.9,14.1,24.7
Rich Kelley,814,7.6,7.0,2.6,48.8,0.0,78.3,48.8,15.0,42.5
Rich King,72,1.9,1.0,0.3,39.3,0.0,66.2,39.3,10.2,0.2
Rich Laurel,10,2.4,1.0,0.3,32.3,null,100.0,null,7.5,0.0
Rich Manning,55,3.3,1.7,0.2,41.5,40.0,64.3,42.1,8.1,-0.3
Rich Niemann,187,6.6,5.8,0.8,47.6,-,73.5,47.6,14.9,7.3
Rich Peek,51,4.6,3.9,0.4,48.3,-,53.8,48.3,10.3,1.0
Rich Rinaldi,84,4.8,1.2,0.9,38.9,0.0,73.5,38.9,11.5,0.3
Rich Yonakor,10,3.3,2.7,0.3,53.8,-,71.4,53.8,20.4,0.3
Richard Anderson,407,5.6,3.5,1.5,41.2,33.3,76.2,44.6,12.3,7.6
Richard Clark,58,6.2,2.4,1.7,29.6,5.6,67.5,29.7,4.3,-0.1
Richard Coffey,52,1.3,1.5,0.1,37.3,0.0,54.5,37.3,7.9,0.2
Richard Dumas,102,10.6,3.4,1.1,50.9,23.1,69.4,51.1,15.9,4.5
Richard Fisher,12,3.1,2.7,0.4,52.9,-,100.0,52.9,25.1,0.2
Richard Hamilton,921,17.1,3.1,3.4,44.9,34.6,85.2,46.9,16.5,62.8
Richard Jefferson,1181,12.6,4.0,2.0,46.4,37.6,76.8,51.1,14.4,83.0
Richard Moore,18,3.8,1.1,0.4,33.8,0.0,75.0,33.8,3.0,0.0
Richard Morton,2,3.0,0.0,0.5,75.0,-,-,75.0,12.9,0.0
Richard Parks,40,3.3,2.9,0.4,44.4,33.3,57.1,44.7,11.4,0.5
Richard Petruška,22,2.4,1.4,0.0,43.5,46.7,75.0,51.1,12.3,0.0
Richard Rellford,4,4.0,1.8,0.3,62.5,-,75.0,62.5,11.6,0.0
Richard Washington,351,9.8,6.3,1.2,45.3,25.0,71.1,45.3,13.3,10.8
Richaun Holmes,263,8.4,5.0,0.9,58.4,25.7,72.7,59.7,19.1,17.2
Richie Frahm,140,3.6,1.2,0.6,41.1,35.6,81.0,52.1,12.0,2.8
Richie Guerin,848,17.3,5.0,5.0,41.6,null,78.0,null,17.3,69.2
Richie Niemiera,115,6.0,-,1.8,33.0,null,77.6,null,-,7.6
Richie Regan,215,8.3,2.6,2.9,34.4,null,71.7,null,9.4,3.5
Rick Adelman,462,7.7,2.4,3.5,41.5,null,71.3,null,11.3,10.0
Rick Barry,1020,24.8,6.7,4.9,45.6,29.7,89.3,46.0,21.0,128.9
Rick Brunson,337,3.2,1.3,2.6,37.8,36.2,69.3,42.6,10.7,3.6
Rick Calloway,64,3.2,1.2,1.0,39.1,0.0,69.6,39.1,6.6,-0.3
Rick Carlisle,188,2.2,0.8,1.1,42.2,22.9,77.5,43.5,7.0,0.5
Rick Darnell,11,2.4,3.3,0.8,36.7,-,57.1,36.7,4.7,-0.1
Rick Fox,930,9.6,3.8,2.8,45.0,34.9,77.0,50.1,13.6,44.7
Rick Hughes,21,3.9,2.3,0.4,48.6,0.0,46.2,48.6,10.9,0.1
Rick Mahorn,1117,6.9,6.2,1.0,49.3,13.2,70.4,49.3,11.6,51.7
Rick Mount,283,11.8,1.7,2.4,43.3,31.7,82.0,45.3,13.5,10.5
Rick Roberson,423,9.0,8.3,1.4,44.0,null,58.5,null,13.2,14.6
Rick Robey,493,7.6,4.7,1.2,50.1,12.5,65.0,50.1,12.8,15.8
Rick Weitzman,25,1.3,0.4,0.3,26.1,null,69.2,null,5.6,-0.3
Rick Wilson,66,2.9,1.2,1.3,39.3,-,56.0,39.3,9.0,0.2
Rickey Brown,340,4.4,3.5,0.4,46.4,0.0,66.7,46.4,9.8,4.7
Rickey Green,946,9.4,1.9,5.5,46.9,20.7,80.7,47.1,15.3,47.2
Rickey Williams,44,3.3,0.9,0.8,41.5,0.0,66.0,41.5,9.6,-0.1
Rickie Winslow,7,1.0,1.0,0.3,23.1,0.0,50.0,23.1,-3.4,-0.2
Ricky Berry,64,11.0,3.1,1.3,45.0,40.6,78.9,50.7,13.1,2.4
Ricky Blanton,2,3.0,1.5,0.5,42.9,-,-,42.9,19.3,0.0
Ricky Davis,736,13.5,3.5,3.3,44.6,36.1,78.1,48.0,14.7,28.0
Ricky Grace,3,1.3,0.3,0.3,66.7,-,0.0,66.7,10.8,0.0
Ricky Ledo,28,3.9,1.4,0.8,33.6,37.1,76.9,39.4,7.0,-0.6
Ricky Marsh,60,4.5,1.3,1.5,42.6,null,69.7,null,8.4,0.5
Ricky Pierce,969,14.9,2.4,1.9,49.3,32.2,87.5,50.7,17.7,72.2
Ricky Rubio,529,11.2,4.2,7.8,39.0,32.2,83.8,43.5,15.8,34.4
Ricky Sobers,821,13.3,2.6,4.3,45.9,29.1,84.3,46.6,13.9,32.0
Ricky Wilson,24,5.2,1.1,2.9,39.1,38.5,72.5,43.6,10.0,0.3
Rik Smits,867,14.8,6.1,1.4,50.7,11.5,77.3,50.7,17.9,56.6
Riney Lochmann,170,4.3,2.7,0.8,40.5,31.3,60.6,40.9,9.5,0.6
Rob Kurz,40,3.9,2.0,0.5,38.9,39.5,80.0,44.7,11.8,0.7
Rob Lock,20,1.5,1.6,0.2,28.1,-,80.0,28.1,5.3,-0.2
Rob Rose,2,0.0,1.0,0.0,0.0,-,-,0.0,5.0,0.0
Rob Williams,153,8.6,2.2,5.4,43.9,27.4,78.9,44.6,12.2,2.1
Robbie Hummel,98,3.9,2.7,0.5,41.8,34.3,86.7,48.7,9.6,1.9
Robert Archibald,44,1.2,1.6,0.4,28.3,-,42.9,28.3,4.9,0.0
Robert Churchwell,4,1.5,0.8,0.3,37.5,-,-,37.5,1.2,-0.1
Robert Covington,361,12.7,5.6,1.5,40.6,35.9,81.5,51.8,13.5,19.9
Robert Hahn,10,1.0,-,0.1,30.8,null,28.6,null,-,0.1
Robert Hite,12,4.3,1.3,0.7,31.7,21.7,66.7,35.8,7.4,-0.2
