Player,G,PTS,TRB,AST,FG(%),FG3(%),FT(%),eFG(%),PER,WS
John Mengelt,636,9.8,1.9,2.1,47.9,0.0,80.9,47.9,14.6,27.9
Joe Meriweather,670,8.1,5.6,0.9,51.1,33.3,68.7,51.1,12.7,27.6
Jordan Mickey,64,2.4,2.0,0.3,44.9,11.8,60.5,45.7,10.9,0.5
Jay Miller,117,5.5,1.8,0.4,41.5,0.0,71.7,41.5,11.9,1.4
John Mills,47,3.9,-,0.2,29.4,null,55.0,null,-,1.4
Jason Miskiri,1,0.0,0.0,1.0,0.0,0.0,-,0.0,-12.4,0.0
Jérôme Moïso,145,2.7,2.7,0.3,48.9,0.0,59.3,48.9,12.1,2.1
Jack Molinas,32,11.6,7.1,1.6,39.0,null,75.9,null,19.3,3.6
Jamario Moon,286,6.3,4.3,1.0,46.1,32.9,80.3,51.8,13.1,14.3
Jim Mooney,18,7.5,3.9,1.9,36.5,null,67.5,null,9.4,0.2
Jackie Moore,134,2.7,2.5,0.5,39.1,null,62.3,null,7.4,1.3
Johnny Moore,520,9.4,3.0,7.4,46.0,25.1,71.2,47.1,16.7,30.1
Ja Morant,130,18.4,3.9,7.3,46.3,31.7,75.0,49.8,17.1,7.0
Jackie Moreland,582,9.8,5.9,1.6,42.0,30.0,72.1,42.0,13.0,19.1
Juwan Morgan,50,1.4,1.1,0.3,51.8,33.3,54.5,58.0,9.2,0.6
Jaylen Morris,10,3.8,2.1,1.1,40.5,23.1,50.0,44.0,7.8,-0.1
John Morrison,9,3.0,1.0,0.8,29.4,16.7,66.7,30.9,0.1,-0.1
John Morton,128,4.8,1.3,2.7,38.6,22.4,78.7,39.9,10.5,0.5
Johnathan Motley,46,4.9,2.4,0.6,55.2,20.0,58.7,55.8,19.1,0.9
Joe Mullaney,37,0.8,-,1.4,12.9,null,80.0,null,-,-0.6
Jeff Mullins,804,16.2,4.3,3.8,46.3,null,81.4,null,16.3,62.8
Jay Murphy,67,2.4,1.7,0.2,33.2,0.0,60.7,33.2,6.7,-0.5
John Murphy,20,1.6,-,0.0,27.5,null,66.7,null,-,0.3
Jamal Murray,345,16.3,3.6,3.8,44.6,36.7,87.8,51.8,16.0,20.8
Jerrod Mustaf,179,4.0,2.5,0.6,44.9,0.0,64.8,44.9,10.7,1.7
Jerry Nagel,14,0.9,-,1.3,21.4,null,25.0,null,-,-0.1
Juan Carlos Navarro,82,10.9,2.6,2.2,40.2,36.1,84.9,50.4,11.9,1.4
Jim Neal,80,4.4,3.8,0.4,30.1,null,60.1,null,8.2,0.1
Jameer Nelson,878,11.3,3.0,5.1,43.6,36.8,81.0,50.2,14.4,48.3
Johnny Neumann,455,13.2,2.7,3.0,43.3,26.9,76.4,44.6,14.0,9.3
Johnny Newman,1159,11.0,2.2,1.5,46.1,33.6,81.0,49.2,12.9,50.3
Jack Nichols,505,10.4,6.9,1.9,36.8,null,75.2,null,13.1,23.7
Joakim Noah,672,8.8,9.0,2.8,49.1,0.0,70.0,49.1,17.6,61.9
Jim Nolan,5,1.6,-,0.8,19.0,null,-,null,-,-0.2
Jeff Nordgaard,13,1.4,1.1,0.2,27.8,-,88.9,27.8,11.6,0.0
Johnny Norlander,217,8.3,1.0,1.0,32.9,null,67.7,null,-,20.5
Jaylen Nowell,57,7.6,1.9,1.4,41.5,30.1,84.7,48.3,12.0,0.9
James Nunnally,37,2.6,0.9,0.5,34.4,32.3,73.3,45.2,6.8,0.0
Jusuf Nurkić,355,11.8,8.2,2.1,49.4,20.7,66.8,49.6,19.4,19.7
Jordan Nwora,30,5.7,2.0,0.2,45.9,45.2,76.0,56.3,16.1,0.4
Julius Nwosu,23,1.3,1.0,0.1,32.1,-,76.5,32.1,6.8,0.0
John O'Boyle,5,4.2,2.0,1.0,30.8,null,71.4,null,3.4,0.0
J.J. O'Brien,2,0.0,0.5,0.0,0.0,-,-,0.0,1.3,0.0
Jim O'Brien,58,4.6,2.4,1.5,42.9,20.0,74.7,44.2,14.6,0.4
Jimmy O'Brien,303,5.9,2.0,4.1,40.2,17.6,83.0,40.7,9.9,4.0
Johnny O'Bryant,147,3.5,2.4,0.5,40.2,36.0,66.3,41.9,8.0,0.2
Jermaine O'Neal,1011,13.2,7.2,1.4,46.7,14.7,71.5,46.7,17.9,66.0
Jahlil Okafor,247,10.4,4.7,0.9,54.2,22.2,67.6,54.3,16.4,7.2
Josh Okogie,195,7.3,3.3,1.3,40.3,27.3,76.6,45.9,10.0,4.7
Jawann Oldham,329,4.4,4.1,0.5,47.9,0.0,60.7,47.9,10.7,4.3
John Oldham,127,7.3,3.6,1.8,31.9,null,62.7,null,-,4.2
John Olive,35,1.3,0.6,0.1,31.0,-,78.3,31.0,1.0,-0.2
Jimmy Oliver,78,4.2,1.0,0.7,40.7,34.0,77.2,43.2,9.9,0.3
Johnny Orr,34,2.7,-,0.6,33.9,null,85.7,null,-,-0.1
José Ortiz,64,2.9,1.1,0.3,44.3,33.3,59.6,44.6,9.4,0.0
Jim Owens,58,3.1,0.9,1.1,41.8,null,76.7,null,10.9,0.4
Joe Pace,79,3.2,2.1,0.3,46.7,null,59.8,null,14.3,1.1
Jim Palmer,196,8.1,5.3,0.8,41.3,null,70.3,null,12.2,4.5
Jannero Pargo,499,6.4,1.4,2.0,39.1,35.6,86.4,45.5,11.8,4.9
Jeremy Pargo,86,4.8,1.0,1.8,37.9,31.9,64.4,42.4,8.2,-0.8
Jabari Parker,298,14.5,5.6,2.0,49.4,32.1,74.1,52.3,16.3,13.5
Jack Parkinson,4,0.8,-,0.5,8.3,null,100.0,null,-,-0.2
Jack Parr,66,4.0,4.2,0.8,35.5,null,60.3,null,7.9,-0.3
Justin Patton,22,3.9,2.7,0.9,40.4,25.0,66.7,46.1,11.1,0.4
Jerry Paulson,6,3.3,1.7,0.7,34.8,null,66.7,null,7.9,0.0
Jim Paxson,138,8.0,4.5,1.6,32.3,null,72.7,null,10.6,2.8
Jim Paxson,784,14.3,2.0,2.9,49.8,22.5,80.7,50.3,16.1,53.7
John Paxson,772,7.2,1.2,3.6,49.9,35.5,80.4,52.8,12.0,36.3
Johnny Payak,120,6.3,1.7,1.9,32.1,null,71.5,null,11.9,3.9
Jake Pelkington,54,11.1,-,2.4,41.2,null,79.0,null,-,8.1
Jerry Pender,11,2.5,0.5,0.4,26.7,33.3,76.9,28.3,4.2,-0.2
Jim Petersen,491,6.9,4.8,1.0,48.6,7.1,72.5,48.6,11.0,13.8
Johan Petro,473,4.7,3.9,0.5,46.2,15.4,67.8,46.2,10.4,5.5
Jerry Pettway,87,9.1,3.5,1.4,33.9,25.8,65.3,34.8,9.7,-2.0
Jack Phelan,55,4.1,-,1.0,32.5,null,57.8,null,-,-0.5
Jim Phelan,4,0.8,1.3,0.5,0.0,null,50.0,null,-4.8,-0.1
John Pilch,9,0.6,1.0,0.2,10.0,null,50.0,null,-2.6,-0.1
John Pinone,7,2.9,1.4,0.4,53.8,-,60.0,53.8,7.8,0.1
Jakob Poeltl,348,6.1,5.4,1.2,63.2,50.0,52.8,63.2,17.6,22.0
Jim Pollard,438,13.2,7.8,3.2,36.0,null,75.0,null,15.5,34.9
Jordan Poole,108,10.3,1.9,2.2,38.1,31.6,84.0,46.9,10.7,0.7
Jontay Porter,11,2.0,1.3,0.1,53.3,37.5,60.0,63.3,9.2,0.0
James Posey,864,8.6,4.7,1.6,41.0,34.9,82.0,49.5,12.4,51.6
John Postley,1,2.0,6.0,1.0,33.3,-,-,33.3,20.9,0.0
Josh Powell,316,3.9,2.9,0.5,43.8,35.0,74.3,44.1,9.2,2.5
Jim Price,510,10.0,3.1,3.7,44.4,null,81.5,null,13.7,19.7
John Pritchard,7,3.1,-,1.1,31.0,null,36.4,null,-,-0.2
Joel Przybilla,592,3.9,6.2,0.4,55.2,0.0,55.7,55.2,12.0,23.0
Jacob Pullen,3,0.7,0.0,0.0,50.0,0.0,-,50.0,-2.3,0.0
Jahmi'us Ramsey,13,3.1,0.8,0.5,39.5,26.3,100.0,46.1,10.5,0.0
Julius Randle,446,17.4,9.2,3.3,48.5,34.2,74.1,51.3,18.1,28.3
James Ray,103,3.2,2.2,0.7,42.8,33.3,62.9,42.9,10.0,-0.3
Jim Ray,8,1.1,0.6,0.6,17.6,null,60.0,null,0.0,-0.2
Jimmy Rayl,101,11.1,3.0,2.7,38.1,34.1,82.3,42.6,10.7,4.8
Joe Reaves,19,4.2,2.8,0.4,44.4,-,47.1,44.4,9.5,-0.1
Josh Reaves,4,2.0,0.8,0.8,33.3,0.0,100.0,33.3,5.8,0.0
J.J. Redick,940,12.8,2.0,2.0,44.7,41.5,89.2,55.5,14.9,63.7
Justin Reed,136,3.5,1.4,0.5,40.4,0.0,75.2,40.4,8.0,0.5
J.R. Reid,672,8.5,5.0,1.0,47.2,13.5,71.6,47.2,11.9,22.5
Jim Reid,6,3.5,1.8,0.5,50.0,null,20.0,null,10.6,0.1
Jared Reiner,46,1.2,2.4,0.3,34.2,-,28.6,34.2,3.9,-0.2
John Rennicke,6,1.8,1.5,0.2,22.2,null,33.3,null,-1.3,-0.2
Jerry Reynolds,443,9.1,3.0,2.0,41.8,22.6,74.9,42.2,15.0,10.5
Jason Richardson,857,17.1,5.0,2.7,43.8,37.0,70.7,50.2,16.3,59.1
Jeremy Richardson,45,1.9,0.6,0.1,33.3,38.5,62.5,40.9,4.5,-0.3
Josh Richardson,373,12.3,3.2,2.8,42.7,35.8,83.2,50.1,12.5,20.3
John Richter,66,4.3,4.7,0.4,34.0,null,50.4,null,8.1,0.4
Jackie Ridgle,32,1.8,0.5,0.2,43.2,null,73.1,null,13.7,0.2
Jim Riffey,35,4.3,1.7,0.5,35.1,null,76.9,null,-,0.2
Joe Roberts,218,5.8,4.9,0.6,38.1,33.3,63.7,38.1,9.6,2.4
Jackie Robinson,22,3.8,1.2,0.6,46.3,0.0,70.0,46.3,13.7,0.3
Jamal Robinson,6,1.0,1.8,0.3,13.6,0.0,-,13.6,-1.9,-0.2
James Robinson,381,7.6,1.7,1.9,39.4,34.8,66.6,47.0,11.2,5.8
Jerome Robinson,113,4.5,1.8,1.2,36.3,31.0,72.1,43.9,6.7,-0.1
Justin Robinson,18,1.9,0.7,0.9,36.4,36.8,60.0,47.0,6.8,0.0
John Roche,479,11.2,1.5,3.9,46.9,35.5,79.2,49.0,12.6,19.8
Jack Rocker,9,1.9,-,0.3,36.4,null,100.0,null,-,0.2
Johnny Rogers,69,3.6,1.5,0.4,47.2,0.0,67.9,47.2,9.7,0.4
Jerry Rook,28,3.0,1.1,0.4,45.1,0.0,84.6,45.1,14.4,0.3
Jalen Rose,923,14.3,3.5,3.8,44.3,35.5,80.1,47.7,15.3,47.2
Jim Rowinski,23,2.5,1.5,0.2,41.7,-,84.4,41.7,13.8,0.3
John Rudd,58,3.2,2.9,0.6,44.4,null,71.0,null,8.2,0.6
John Rudometkin,131,6.3,3.1,0.5,39.9,null,74.3,null,13.3,1.0
Joe Ruklick,114,3.5,2.5,0.4,36.6,null,61.3,null,9.3,0.0
Jeff Ruland,332,17.4,10.2,3.0,56.4,15.8,71.8,56.4,18.7,34.3
Jerry Rullo,95,2.9,-,0.7,29.2,null,59.1,null,-,2.0
John Salley,748,7.0,4.5,1.2,50.6,21.4,71.4,50.6,12.8,41.5
John Salmons,895,9.3,2.9,2.4,43.1,36.6,79.9,48.3,12.1,33.9
JaKarr Sampson,236,5.2,2.7,0.7,47.1,24.8,67.0,50.0,10.5,3.5
Jamal Sampson,72,2.0,3.4,0.4,49.1,0.0,53.7,49.1,13.0,1.4
Jeff Sanders,55,2.0,1.9,0.5,39.5,-,60.9,39.5,7.1,-0.1
Jason Sasser,14,2.1,1.1,0.3,41.2,33.3,50.0,42.6,7.6,0.0
Jeryl Sasser,82,2.5,2.3,0.8,30.3,29.5,68.7,33.3,8.3,0.7
John Schweitz,22,2.6,1.0,0.8,33.3,0.0,70.0,33.3,4.2,-0.5
James Scott,8,0.1,0.8,0.4,0.0,0.0,50.0,0.0,-4.1,-0.1
Jay Scrubb,4,8.8,3.5,0.3,38.9,22.2,100.0,41.7,6.3,-0.1
Josh Selby,38,2.2,0.5,0.9,33.0,14.3,72.0,34.6,2.7,-0.7
Jim Seminoff,231,6.5,-,2.7,30.8,null,68.1,null,-,16.9
John Shasky,136,3.8,2.8,0.3,46.6,0.0,65.5,46.6,11.8,2.5
Jeff Sheppard,18,2.2,1.2,0.9,38.5,28.6,61.5,41.0,8.7,0.3
John Shumate,318,12.3,7.5,1.8,51.6,0.0,72.0,51.6,15.9,24.5
Jordan Sibert,1,3.0,0.0,0.0,100.0,100.0,-,150.0,29.7,0.0
Jerry Sichting,598,6.9,1.4,3.3,50.7,27.1,85.7,51.3,11.7,21.2
Jack Sikma,1107,15.6,9.8,3.2,46.4,32.8,84.9,47.1,17.3,112.5
James Silas,685,16.1,3.0,3.8,49.5,0.0,85.5,49.5,17.0,60.3
Johnny Simmons,60,5.3,-,0.5,28.0,null,61.4,null,-,1.7
Jonathon Simmons,258,8.3,2.4,1.9,44.3,31.7,75.6,48.4,11.0,6.2
James Singleton,243,3.9,3.7,0.4,46.2,29.2,83.3,48.5,14.0,8.1
Jeff Slade,3,1.3,2.3,0.0,40.0,null,0.0,null,5.8,0.0
Jim Slaughter,28,5.3,5.3,0.9,32.1,null,60.3,null,10.1,-0.1
Jose Slaughter,63,3.6,1.1,0.8,37.4,22.0,64.4,39.3,10.5,-0.1
Jerry Sloan,755,14.0,7.4,2.5,42.7,null,72.2,null,13.2,49.5
Jack Smiley,118,6.2,-,2.5,25.6,null,67.9,null,-,0.6
J.R. Smith,977,12.4,3.1,2.1,41.9,37.3,73.3,51.1,13.9,46.3
Jabari Smith,108,3.0,1.6,0.6,41.3,12.5,69.0,41.4,9.7,1.3
Jalen Smith,27,2.0,1.4,0.1,44.0,23.5,71.4,48.0,8.4,0.1
Jason Smith,616,6.1,3.4,0.7,46.8,33.3,78.3,48.0,12.9,14.1
Jerry Smith,5,1.4,1.4,0.8,21.4,16.7,-,25.0,7.8,0.0
Jim Smith,76,2.9,2.5,0.6,51.4,-,46.1,51.4,9.3,0.7
Joe Smith,1030,10.9,6.4,1.0,45.5,23.8,79.0,45.6,15.4,60.3
John Smith,147,5.9,8.3,0.8,38.7,0.0,55.8,38.7,9.2,0.2
Josh Smith,894,14.5,7.4,3.1,45.2,28.5,63.2,47.2,17.4,51.0
Joe Smyth,40,3.3,2.5,1.2,34.8,null,53.8,null,12.0,0.1
James Southerland,4,3.5,2.0,0.0,33.3,50.0,50.0,43.3,11.8,0.0
Jim Spanarkel,259,9.7,2.5,2.2,47.0,25.0,85.5,47.3,16.0,12.3
Jim Springer,2,0.5,-,0.0,-,null,100.0,null,-,0.0
Jim Spruill,1,2.0,-,0.0,33.3,null,-,null,-,0.0
Jerry Stackhouse,970,16.9,3.2,3.3,40.9,30.9,82.2,44.6,16.5,52.4
John Starks,866,12.5,2.5,3.6,41.2,34.0,76.9,47.6,14.0,49.9
Jack Stephens,72,10.3,5.2,2.9,38.6,null,69.2,null,13.3,4.8
Joe Stephens,22,3.2,2.0,0.5,35.7,19.0,70.0,38.1,11.1,0.0
John Stockton,1504,13.1,2.7,10.5,51.5,38.4,82.6,54.6,21.8,207.7
Jarnell Stokes,28,2.4,1.4,0.3,58.1,-,53.1,58.1,19.4,0.6
Julyan Stone,70,1.1,1.1,1.1,44.4,31.3,70.0,52.4,9.5,0.9
Joe Strawder,231,8.6,9.9,1.1,42.6,null,68.6,null,11.3,10.8
John Stroeder,46,1.8,1.8,0.5,36.9,0.0,66.7,36.9,7.4,-0.1
John Stroud,9,2.8,1.4,1.0,32.4,-,75.0,32.4,6.4,-0.1
Jared Sullinger,269,10.8,7.5,1.8,43.6,27.2,72.3,46.3,16.2,15.3
Jon Sundvold,502,7.7,1.1,2.9,45.2,39.2,84.9,48.3,12.5,8.9
Jae'Sean Tate,70,11.3,5.3,2.5,50.6,30.8,69.4,55.4,13.8,3.8
Jayson Tatum,289,19.4,6.3,2.7,45.8,39.6,84.0,52.5,17.9,25.5
Jay Taylor,17,3.0,0.6,0.3,40.4,23.1,66.7,43.3,9.5,-0.1
Jeff Taylor,56,3.2,1.5,2.0,41.2,0.0,69.6,41.2,8.1,-0.1
Jeff Taylor,132,6.1,2.0,0.8,40.9,31.9,66.5,46.5,8.9,1.3
Jermaine Taylor,65,5.4,1.7,0.7,44.1,28.4,73.0,47.1,11.9,0.2
Johnny Taylor,54,4.7,2.2,0.5,40.2,39.4,71.8,45.8,8.7,0.1
Jeff Teague,826,12.2,2.4,5.6,44.4,36.0,84.4,48.9,16.8,52.4
Jared Terrell,14,2.2,0.4,0.9,30.8,23.5,50.0,35.9,0.7,-0.3
Jason Terry,1410,13.4,2.3,3.8,44.4,38.0,84.5,51.7,16.2,102.0
Justus Thigpen,22,2.7,0.8,0.5,36.7,-,33.3,36.7,5.1,-0.3
Jamel Thomas,12,2.5,1.2,0.5,37.8,16.7,100.0,39.2,4.6,-0.3
James Thomas,33,1.6,2.3,0.2,56.4,-,50.0,56.4,9.1,0.4
Jim Thomas,161,8.4,2.6,2.3,47.1,17.0,76.3,47.5,12.5,4.9
Joe Thomas,39,1.4,1.1,0.4,26.7,null,45.0,null,4.3,-0.6
John Thomas,208,2.7,2.1,0.3,50.2,0.0,59.1,50.2,9.4,3.2
Jack Thompson,2,1.0,0.5,1.0,33.3,0.0,-,33.3,5.0,0.0
Jason Thompson,588,8.9,6.6,1.1,49.6,14.3,65.7,49.7,13.5,23.8
John Thompson,74,3.5,3.5,0.3,41.0,null,59.5,null,10.2,2.1
Jack Tingle,39,2.3,-,0.2,25.9,null,51.5,null,-,0.4
Jamaal Tinsley,547,8.5,2.9,6.1,39.3,29.9,71.6,43.7,13.6,17.2
Jack Toomay,131,6.7,-,0.9,37.6,null,69.1,null,-,6.3
Juan Toscano-Anderson,66,5.6,4.3,2.7,55.1,39.1,69.4,63.4,12.0,3.2
John Trapp,303,7.2,4.4,1.0,42.0,0.0,71.7,42.0,10.7,6.4
Jeff Trepagnier,31,2.8,1.4,0.7,33.7,46.2,70.0,36.6,9.5,-0.2
John Tresvant,559,9.2,6.3,1.4,45.1,null,69.3,null,13.5,24.4
Jake Tsakalidis,315,4.8,3.9,0.3,49.0,0.0,65.7,49.0,11.8,9.9
John Tschogl,113,2.5,1.8,0.6,35.6,null,58.1,null,7.3,-0.3
Jim Tucker,99,4.1,3.5,0.5,34.9,null,76.2,null,8.5,1.3
Jack Turner,65,4.3,2.4,1.2,36.0,null,78.9,null,10.5,0.6
Jack Turner,42,4.8,2.0,1.0,38.0,null,76.2,null,8.7,0.0
Jeff Turner,612,6.0,3.3,1.0,46.7,34.4,76.9,47.8,8.4,8.9
John Turner,42,2.8,1.9,0.3,43.9,-,52.5,43.9,7.8,-0.1
Jack Twyman,823,19.2,6.6,2.3,45.0,null,77.8,null,17.8,75.0
Jeremy Tyler,104,3.6,2.6,0.2,45.0,0.0,55.7,45.0,11.1,0.3
Jarrod Uthoff,16,3.7,1.8,0.6,41.1,33.3,77.8,46.4,12.3,0.2
Jonas Valančiūnas,621,12.9,9.2,1.0,56.6,35.8,78.0,57.5,20.7,60.1
John Vallely,100,3.6,0.7,0.8,37.9,null,72.1,null,9.6,-0.3
Jarred Vanderbilt,92,4.1,4.3,0.9,59.7,14.3,57.0,59.9,15.7,3.2
Jarvis Varnado,37,2.9,1.9,0.4,58.2,-,51.8,58.2,11.5,0.7
Jacque Vaughn,776,4.5,1.3,2.5,42.9,35.2,77.9,44.5,10.1,15.4
Jan Veselý,162,3.6,3.5,0.6,52.1,0.0,40.8,52.1,10.9,4.0
João Vianna,1,2.0,0.0,2.0,50.0,-,-,50.0,1.0,0.0
Jay Vincent,576,15.2,5.5,2.0,47.4,14.8,78.4,47.4,15.9,27.5
Jake Voskuhl,450,4.0,3.4,0.5,48.7,33.3,71.4,48.8,10.8,11.6
Jackson Vroman,87,3.3,3.0,0.6,40.8,0.0,58.0,40.8,8.2,0.0
Jan van Breda Kolff,598,6.2,4.3,2.0,44.4,28.2,82.1,44.5,10.4,22.3
Jimmy Walker,698,16.7,2.7,3.5,46.1,null,82.9,null,14.4,42.9
John Wall,613,19.1,4.3,9.1,43.1,32.3,77.9,46.2,19.2,44.1
John Wallace,381,7.6,2.8,0.7,46.2,30.0,74.0,46.5,14.0,6.4
Jamie Waller,9,4.7,1.4,0.3,40.0,0.0,55.6,40.0,7.1,-0.2
Jim Walsh,10,2.0,1.5,0.8,18.5,null,58.8,null,5.0,-0.2
Jim Ware,64,2.3,2.4,0.2,29.3,-,64.2,29.3,6.8,-1.0
Jameel Warney,3,5.7,3.0,0.0,58.3,-,60.0,58.3,22.5,0.1
John Warren,303,6.0,2.3,1.9,43.0,null,82.7,null,11.1,4.3
Julian Washburn,18,2.2,2.3,0.8,33.3,20.8,75.0,38.5,6.5,0.1
Jim Washington,774,10.6,8.6,1.4,44.9,null,70.5,null,12.6,39.3
Jamie Watson,102,3.2,1.5,1.1,46.8,31.6,69.4,49.1,9.2,1.2
James Webb III,10,1.6,2.4,0.4,25.0,21.1,-,33.3,2.2,-0.1
Jeff Webb,75,2.1,0.8,0.6,37.6,null,71.1,null,6.6,-0.1
Jake Weber,50,3.5,-,0.1,29.2,null,69.6,null,-,1.4
Jeff Webster,11,1.6,0.6,0.3,34.8,33.3,-,39.1,7.0,0.0
Jiří Welsch,247,6.1,2.4,1.5,40.3,34.3,75.2,44.9,11.2,5.7
Jerry West,932,27.0,5.8,6.7,47.4,null,81.4,null,22.9,162.6
John Wetzel,357,3.4,1.9,1.4,42.9,null,81.0,null,9.5,6.6
Jahidi White,334,5.9,5.8,0.2,51.0,0.0,53.4,51.0,14.2,10.4
James White,67,2.7,1.0,0.5,43.8,34.0,67.6,49.1,9.9,0.8
Jo Jo White,837,17.2,4.0,4.9,44.4,16.7,83.4,44.4,14.2,54.0
Jerome Whitehead,679,6.5,4.8,0.6,49.7,0.0,71.8,49.7,12.0,16.4
Jacob Wiley,5,0.8,2.2,0.4,25.0,50.0,50.0,37.5,8.2,0.1
Jamaal Wilkes,828,17.7,6.2,2.5,49.9,13.5,75.9,50.0,16.5,71.3
James Wilkes,114,4.8,2.4,0.9,46.3,0.0,72.3,46.3,11.2,2.0
Jeff Wilkins,454,7.9,5.7,1.0,45.9,0.0,74.3,45.9,10.5,8.8
Jason Williams,788,10.5,2.3,5.9,39.8,32.7,81.3,47.9,14.2,38.5
Jawad Williams,90,3.8,1.5,0.6,36.9,31.3,71.9,43.5,7.1,0.5
Jay Williams,75,9.5,2.6,4.7,39.9,32.2,64.0,44.6,12.2,0.8
Jayson Williams,475,7.3,7.5,0.6,44.0,12.5,60.6,44.0,15.1,20.0
Jerome Williams,587,6.6,6.4,0.8,50.2,3.8,64.5,50.2,15.9,37.9
John Williams,435,10.1,5.1,2.9,45.1,22.5,70.4,45.9,14.6,19.9
Johnathan Williams,39,5.2,4.2,0.5,58.3,0.0,55.7,58.3,14.8,1.5
Jordan Williams,43,4.6,3.6,0.3,50.7,-,65.2,50.7,14.5,1.3
Justin Williams,49,3.4,3.3,0.0,57.3,0.0,34.8,57.3,16.2,1.1
John Williamson,516,17.5,2.5,2.8,45.8,23.4,82.6,45.9,14.4,23.6
Jamil Wilson,15,7.0,2.1,0.7,46.9,42.9,50.0,63.6,11.4,0.5
Jasper Wilson,70,5.2,2.7,0.6,37.8,42.9,65.2,38.6,9.8,0.4
Jim Wilson,6,1.0,1.0,1.3,12.5,-,66.7,12.5,1.7,-0.1
John Windsor,11,2.5,2.4,0.2,37.0,null,87.5,null,12.5,0.1
Justise Winslow,267,8.8,5.3,2.6,41.1,32.4,64.0,45.5,10.1,7.0
James Wiseman,39,11.5,5.8,0.7,51.9,31.6,62.8,53.5,13.1,0.7
Jeff Withey,206,3.2,2.5,0.3,52.5,14.3,71.6,52.7,16.9,6.8
Joe Wolf,592,4.2,3.3,1.0,42.3,16.4,77.0,42.7,7.8,3.5
James Worthy,926,17.6,5.1,3.0,52.1,24.1,76.9,52.5,17.7,81.2
Joby Wright,103,4.2,2.8,0.4,46.7,-,46.5,46.7,8.8,0.6
Julian Wright,231,3.9,2.3,0.8,49.9,26.2,58.4,50.9,12.8,3.9
Justin Wright-Foreman,4,4.8,1.3,1.8,35.0,20.0,75.0,40.0,8.8,0.0
James Young,95,2.3,1.0,0.3,36.7,27.7,56.3,45.7,7.4,0.8
Joe Young,127,3.4,1.0,0.9,39.3,29.6,76.8,44.0,10.2,0.4
Jim Zoet,7,0.3,1.1,0.1,20.0,-,-,20.0,-0.8,-0.1
